,Event,R,Rn,Ry
1725,MAX.OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,0.9442241607190061,1.0,0.9360799757649197
1726,MAX.OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD_GE_6,0.9957705524715834,1.0,0.9951529839442593
1727,MAX.OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,0.9666931007137193,0.9253112033195021,0.9727355346864587
1728,MAX.OFFCORE_RESPONSE.ALL_CODE_RD.LLC_MISS.ANY_RESPONSE,0.8062384351044145,1.0,0.7779460769463798
1729,MAX.OFFCORE_RESPONSE.ALL_CODE_RD.LLC_MISS.REMOTE_DRAM,0.7755749405233942,0.9979253112033195,0.7431081490457437
1730,MAX.OFFCORE_RESPONSE.ALL_CODE_RD.LLC_MISS.REMOTE_HIT_FORWARD,0.7858842188739096,0.9605809128630706,0.7603756437443199
1731,MAX.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_HIT.HITM_OTHER_CORE,0.817076394395982,1.0,0.7903665555892154
1732,MAX.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_HIT.HIT_OTHER_CORE_NO_FWD,0.999735659529474,1.0,0.9996970614965162
1733,MAX.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.8017446471054719,0.9979253112033195,0.7730990608906392
1734,MAX.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_HIT.SNOOP_MISS,0.8202484800422944,1.0,0.794001817631021
1735,MAX.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_MISS.ANY_RESPONSE,0.6640232619614063,1.0,0.6149651620720994
1736,MAX.OFFCORE_RESPONSE.ALL_PF_DATA_RD.LLC_HIT.ANY_RESPONSE,0.9886333597673804,0.9937759336099585,0.9878824598606483
1737,MAX.OFFCORE_RESPONSE.ALL_PF_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.9621993127147767,0.9896265560165975,0.9581944865192366
1738,MAX.OFFCORE_RESPONSE.ALL_PF_DATA_RD.LLC_HIT.SNOOP_MISS,0.7272006344171292,0.9979253112033195,0.6876704029082097
1739,MAX.OFFCORE_RESPONSE.ALL_READS.LLC_HIT.NO_SNOOP_NEEDED,0.8191911181601903,1.0,0.7927900636170857
1740,MAX.OFFCORE_RESPONSE.ALL_READS.LLC_HIT.SNOOP_MISS,0.7713454929949776,0.970954356846473,0.7421993335352923
1741,MAX.OFFCORE_RESPONSE.ALL_READS.LLC_MISS.ANY_RESPONSE,0.6510705789056305,0.9937759336099585,0.601029990911845
1742,MAX.OFFCORE_RESPONSE.ALL_READS.LLC_MISS.REMOTE_HITM,0.9992069785884219,1.0,0.9990911844895486
1743,MAX.OFFCORE_RESPONSE.ALL_READS.LLC_MISS.REMOTE_HIT_FORWARD,0.7983082209886334,0.9875518672199171,0.7706755528627689
1744,MAX.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_HIT.ANY_RESPONSE,0.7491408934707904,1.0,0.7125113601938806
1745,MAX.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.ANY_RESPONSE,0.7988369019296855,0.9979253112033195,0.7697667373523175
1746,MAX.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.LOCAL_DRAM,0.9095955590800952,1.0,0.8963950318085429
1747,MAX.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.REMOTE_DRAM,0.7724028548770817,0.9730290456431535,0.7431081490457437
1748,MAX.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.REMOTE_HITM,0.9138250066085117,0.9979253112033195,0.9015449863677674
1749,MAX.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.REMOTE_HIT_FORWARD,0.83055775839281,0.9979253112033195,0.8061193577703726
1750,MAX.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.ANY_RESPONSE,0.7581284694686756,0.9979253112033195,0.7231142078158134
1751,MAX.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.HITM_OTHER_CORE,0.8337298440391224,1.0,0.8094516813086944
1752,MAX.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.HIT_OTHER_CORE_NO_FWD,0.9970922548242136,1.0,0.9966676764616783
1753,MAX.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.7721385144065557,1.0,0.7388670099969706
1754,MAX.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.SNOOP_MISS,0.8210415014538726,1.0,0.7949106331414723
1755,MAX.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.ANY_DRAM,0.7311657414750198,1.0,0.6919115419569827
1756,MAX.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.ANY_RESPONSE,0.7433254031192176,1.0,0.7058467131172372
1757,MAX.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.REMOTE_HITM,0.9051017710811525,0.8734439834024896,0.9097243259618297
1758,MAX.OFFCORE_RESPONSE.DEMAND_RFO.LLC_HIT.HITM_OTHER_CORE,0.9994713190589479,1.0,0.9993941229930324
1759,MAX.OFFCORE_RESPONSE.DEMAND_RFO.LLC_MISS.REMOTE_HITM,0.915675389902194,0.8941908713692946,0.9188124810663435
1760,MAX.OFFCORE_RESPONSE.OTHER.LRU_HINTS,0.802273328046524,1.0,0.773401999394123
1761,MAX.OFFCORE_RESPONSE.OTHER.PORTIO_MMIO_UC,0.8699444885011896,0.941908713692946,0.8594365343835202
1762,MAX.OFFCORE_RESPONSE.PF_L2_CODE_RD.LLC_HIT.ANY_RESPONSE,0.753370340999207,0.966804979253112,0.722205392305362
1763,MAX.OFFCORE_RESPONSE.PF_L2_CODE_RD.LLC_MISS.ANY_RESPONSE,0.8035950303991541,0.995850622406639,0.7755225689185096
1764,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.ANY_RESPONSE,0.9442241607190061,0.9356846473029046,0.9454710693729172
1765,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.HIT_OTHER_CORE_NO_FWD,0.9989426381178959,1.0,0.9987882459860649
1766,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.9249273063706054,0.9875518672199171,0.9157830960315057
1767,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.SNOOP_MISS,0.7359238699444886,0.995850622406639,0.6979703120266586
1768,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.ANY_DRAM,0.9347079037800687,1.0,0.9251741896395032
1769,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.ANY_RESPONSE,0.9812318265926513,1.0,0.9784913662526508
1770,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.LOCAL_DRAM,0.9339148823684906,1.0,0.9242653741290519
1771,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.REMOTE_DRAM,0.9777954004758128,1.0,0.9745531657073614
1772,MAX.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.REMOTE_HITM,0.9912767644726408,0.9937759336099585,0.9909118448954862
1773,MAX.OFFCORE_RESPONSE.PF_LLC_CODE_RD.LLC_MISS.ANY_RESPONSE,0.8197197991012424,0.975103734439834,0.7970312026658588
1774,MAX.OFFCORE_RESPONSE.PF_LLC_DATA_RD.LLC_HIT.ANY_RESPONSE,0.9740946338884483,0.9937759336099585,0.9712208421690397
1775,MAX.OTHER_ASSISTS.ANY_WB_ASSIST,0.9357652656621729,0.8900414937759336,0.9424416843380794
1776,MAX.OTHER_ASSISTS.AVX_TO_SSE,1.0,1.0,1.0
1777,MAX.OTHER_ASSISTS.SSE_TO_AVX,1.0,1.0,1.0
1778,MAX.RESOURCE_STALLS.ANY,0.606132698916204,0.3775933609958506,0.6395031808542866
1779,MAX.RESOURCE_STALLS.ROB,0.37007665873645257,0.3215767634854772,0.37715843683732203
1780,MAX.RESOURCE_STALLS.RS,0.6455194290245837,0.43983402489626555,0.675552862768858
1781,MAX.RESOURCE_STALLS.SB,0.9881046788263284,0.966804979253112,0.99121478339897
1782,MAX.RS_EVENTS.EMPTY_CYCLES,0.4343113930742797,0.44190871369294604,0.4332020599818237
1783,MAX.RS_EVENTS.EMPTY_END,0.7494052339413164,0.8091286307053942,0.7406846410178733
1784,MAX.SIMD_FP_256.PACKED_SINGLE,0.7361882104150146,1.0,0.6976673735231748
1785,MAX.TLB_FLUSH.DTLB_THREAD,0.8979645783769495,0.9066390041493776,0.8966979703120267
1786,MAX.TLB_FLUSH.STLB_ANY,0.9331218609569125,0.8692946058091287,0.9424416843380794
1787,MAX.UNC_C_CLOCKTICKS,0.9873116574147502,0.9979253112033195,0.9857618903362617
1788,MAX.UNC_C_LLC_LOOKUP.DATA_READ,1.0,1.0,1.0
1789,MAX.UNC_C_LLC_LOOKUP.NID,1.0,1.0,1.0
1790,MAX.UNC_C_LLC_LOOKUP.REMOTE_SNOOP,1.0,1.0,1.0
1791,MAX.UNC_C_LLC_LOOKUP.WRITE,1.0,1.0,1.0
1792,MAX.UNC_C_LLC_VICTIMS.E_STATE,0.6669310071371927,0.8215767634854771,0.6443501969100273
1793,MAX.UNC_C_LLC_VICTIMS.MISS,0.6656093047845625,0.7925311203319502,0.6470766434413814
1794,MAX.UNC_C_LLC_VICTIMS.M_STATE,0.8559344435633095,0.966804979253112,0.8397455316570737
1795,MAX.UNC_C_LLC_VICTIMS.S_STATE,0.77451757864129,0.9564315352697096,0.7479551651014844
1796,MAX.UNC_C_MISC.RFO_HIT_S,0.823949246629659,0.921161825726141,0.8097546198121781
1797,MAX.UNC_C_MISC.RSPI_WAS_FSE,0.9865186360031721,0.979253112033195,0.9875795213571645
1798,MAX.UNC_C_MISC.STARTED,0.7459688078244779,0.7842323651452282,0.7403817025143896
1799,MAX.UNC_C_QLRU.AGE0,1.0,1.0,1.0
1800,MAX.UNC_C_QLRU.AGE1,0.936822627544277,1.0,0.9275976976673735
1801,MAX.UNC_C_QLRU.AGE2,0.9558551414221518,0.9730290456431535,0.9533474704634959
1802,MAX.UNC_C_QLRU.AGE3,0.9172614327253502,0.9979253112033195,0.9054831869130566
1803,MAX.UNC_C_QLRU.LRU_DECREMENT,0.655035685963521,0.7821576763485477,0.6364737958194486
1804,MAX.UNC_C_QLRU.VICTIM_NON_ZERO,0.9923341263547449,0.970954356846473,0.9954559224477431
1805,MAX.UNC_C_RING_AD_USED.CCW,0.8464181866243722,0.7489626556016598,0.8606482883974553
1806,MAX.UNC_C_RING_AD_USED.CW,0.7414750198255353,0.8589211618257261,0.7243259618297485
1807,MAX.UNC_C_RING_AD_USED.DOWN,0.8250066085117631,0.7697095435684648,0.8330808845804302
1808,MAX.UNC_C_RING_AD_USED.DOWN_VR0_EVEN,0.8440391223896379,0.7448132780082988,0.8585277188730688
1809,MAX.UNC_C_RING_AD_USED.DOWN_VR0_ODD,0.8498546127412107,0.7510373443983402,0.8642835504392609
1810,MAX.UNC_C_RING_AD_USED.DOWN_VR1_EVEN,0.8514406555643669,0.7448132780082988,0.867009996970615
1811,MAX.UNC_C_RING_AD_USED.DOWN_VR1_ODD,0.8667724028548771,0.7551867219917012,0.883065737655256
1812,MAX.UNC_C_RING_AD_USED.UP,0.8337298440391224,0.8838174273858921,0.8264162375037867
1813,MAX.UNC_C_RING_AD_USED.UP_VR0_EVEN,0.7007665873645255,0.7344398340248963,0.695849742502272
1814,MAX.UNC_C_RING_AD_USED.UP_VR0_ODD,0.7782183452286545,0.8713692946058091,0.764616782793093
1815,MAX.UNC_C_RING_AD_USED.UP_VR1_EVEN,0.683320116309807,0.6182572614107884,0.6928203574674341
1816,MAX.UNC_C_RING_AD_USED.UP_VR1_ODD,0.6574147501982553,0.5809128630705395,0.6685852771887307
1817,MAX.UNC_C_RING_AK_USED.CCW,0.9941845096484272,0.9875518672199171,0.9951529839442593
1818,MAX.UNC_C_RING_AK_USED.CW,0.7628865979381443,0.8195020746887967,0.7546198121781278
1819,MAX.UNC_C_RING_AK_USED.DOWN,0.7512556172349987,0.7759336099585062,0.7476522265980006
1820,MAX.UNC_C_RING_AK_USED.DOWN_VR0_EVEN,0.7546920433518371,0.7883817427385892,0.7497727961223871
1821,MAX.UNC_C_RING_AK_USED.DOWN_VR0_ODD,0.8059740946338885,0.8941908713692946,0.7930930021205695
1822,MAX.UNC_C_RING_AK_USED.DOWN_VR1_EVEN,0.7877346021675918,0.9045643153526971,0.7706755528627689
1823,MAX.UNC_C_RING_AK_USED.DOWN_VR1_ODD,0.7361882104150146,0.7655601659751037,0.7318994244168434
1824,MAX.UNC_C_RING_AK_USED.UP,0.8059740946338885,0.91701244813278,0.7897606785822479
1825,MAX.UNC_C_RING_AK_USED.UP_VR0_EVEN,0.675918583135078,0.6224066390041494,0.6837322023629203
1826,MAX.UNC_C_RING_AK_USED.UP_VR0_ODD,0.7562780861749934,0.8775933609958506,0.7385640714934868
1827,MAX.UNC_C_RING_AK_USED.UP_VR1_EVEN,0.640761300555115,0.5933609958506224,0.647682520448349
1828,MAX.UNC_C_RING_AK_USED.UP_VR1_ODD,0.6949510970129527,0.7614107883817427,0.6852468948803393
1829,MAX.UNC_C_RING_BL_USED.CCW,0.725350251123447,0.8174273858921162,0.711905483186913
1830,MAX.UNC_C_RING_BL_USED.CW,0.9740946338884483,0.979253112033195,0.9733414116934263
1831,MAX.UNC_C_RING_BL_USED.DOWN,0.7470261697065821,0.8236514522821576,0.7358376249621327
1832,MAX.UNC_C_RING_BL_USED.DOWN_VR0_EVEN,0.7433254031192176,0.8692946058091287,0.7249318388367162
1833,MAX.UNC_C_RING_BL_USED.DOWN_VR0_ODD,0.7443827650013217,0.8257261410788381,0.732505301423811
1834,MAX.UNC_C_RING_BL_USED.DOWN_VR1_EVEN,0.7248215701823949,0.8174273858921162,0.7112996061799455
1835,MAX.UNC_C_RING_BL_USED.DOWN_VR1_ODD,0.7369812318265927,0.8236514522821576,0.7243259618297485
1836,MAX.UNC_C_RING_BL_USED.UP,0.9809674861221253,0.9875518672199171,0.9800060587700696
1837,MAX.UNC_C_RING_BL_USED.UP_VR0_EVEN,0.9841395717684377,0.970954356846473,0.9860648288397456
1838,MAX.UNC_C_RING_BL_USED.UP_VR0_ODD,0.9862542955326461,0.9771784232365145,0.9875795213571645
1839,MAX.UNC_C_RING_BL_USED.UP_VR1_EVEN,0.9664287602431932,0.9647302904564315,0.9666767646167828
1840,MAX.UNC_C_RING_BL_USED.UP_VR1_ODD,0.9764736981231826,0.979253112033195,0.9760678582247804
1841,MAX.UNC_C_RING_BOUNCES.AD_IRQ,1.0,1.0,1.0
1842,MAX.UNC_C_RING_BOUNCES.AK,1.0,1.0,1.0
1843,MAX.UNC_C_RING_BOUNCES.AK_CORE,1.0,1.0,1.0
1844,MAX.UNC_C_RING_BOUNCES.BL,1.0,1.0,1.0
1845,MAX.UNC_C_RING_BOUNCES.BL_CORE,1.0,1.0,1.0
1846,MAX.UNC_C_RING_BOUNCES.IV,0.9910124240021148,1.0,0.9897000908815511
1847,MAX.UNC_C_RING_BOUNCES.IV_CORE,1.0,1.0,1.0
1848,MAX.UNC_C_RING_IV_USED.ANY,0.7242928892413428,0.7925311203319502,0.7143289912147834
1849,MAX.UNC_C_RING_IV_USED.DOWN,0.7367168913560667,0.7863070539419087,0.729475916388973
1850,MAX.UNC_C_RING_IV_USED.UP,0.7348665080623844,0.7842323651452282,0.7276582853680703
1851,MAX.UNC_C_RING_SINK_STARVED.AD_IRQ,0.992862807295797,0.9896265560165975,0.9933353529233565
1852,MAX.UNC_C_RING_SINK_STARVED.IV,0.9933914882368491,1.0,0.9924265374129052
1853,MAX.UNC_C_RING_SRC_THRTL,1.0,1.0,1.0
1854,MAX.UNC_C_RxR_EXT_STARVED.IPQ,0.9978852762357917,0.9979253112033195,0.9978794304756134
1855,MAX.UNC_C_RxR_EXT_STARVED.IRQ,0.9941845096484272,0.9896265560165975,0.9948500454407755
1856,MAX.UNC_C_RxR_EXT_STARVED.ISMQ_BIDS,0.9703938673010838,0.979253112033195,0.9691002726446531
1857,MAX.UNC_C_RxR_EXT_STARVED.PRQ,0.9994713190589479,1.0,0.9993941229930324
1858,MAX.UNC_C_RxR_INSERTS.IPQ,0.9846682527094899,0.970954356846473,0.9866707058467131
1859,MAX.UNC_C_RxR_INSERTS.IRQ,0.9962992334126355,0.9854771784232366,0.9978794304756134
1860,MAX.UNC_C_RxR_INSERTS.IRQ_REJ,1.0,1.0,1.0
1861,MAX.UNC_C_RxR_INSERTS.IRQ_REJECTED,0.999735659529474,1.0,0.9996970614965162
1862,MAX.UNC_C_RxR_INSERTS.VFIFO,0.999735659529474,1.0,0.9996970614965162
1863,MAX.UNC_C_RxR_INT_STARVED.IPQ,0.9989426381178959,0.9979253112033195,0.9990911844895486
1864,MAX.UNC_C_RxR_INT_STARVED.IRQ,0.8606925720327783,0.8651452282157677,0.8600424113904878
1865,MAX.UNC_C_RxR_INT_STARVED.ISMQ,1.0,1.0,1.0
1866,MAX.UNC_C_RxR_IPQ_RETRY.ADDR_CONFLICT,0.9962992334126355,1.0,0.9957588609512269
1867,MAX.UNC_C_RxR_IPQ_RETRY.ANY,0.9941845096484272,0.9896265560165975,0.9948500454407755
1868,MAX.UNC_C_RxR_IPQ_RETRY.FULL,0.9973565952947396,0.9896265560165975,0.998485307482581
1869,MAX.UNC_C_RxR_IPQ_RETRY.QPI_CREDITS,1.0,1.0,1.0
1870,MAX.UNC_C_RxR_IRQ_RETRY.ADDR_CONFLICT,0.9947131905894793,0.9937759336099585,0.9948500454407755
1871,MAX.UNC_C_RxR_IRQ_RETRY.ANY,0.9994713190589479,1.0,0.9993941229930324
1872,MAX.UNC_C_RxR_IRQ_RETRY.FULL,0.9955062120010574,0.983402489626556,0.9972735534686459
1873,MAX.UNC_C_RxR_IRQ_RETRY.IIO_CREDITS,1.0,1.0,1.0
1874,MAX.UNC_C_RxR_IRQ_RETRY.QPI_CREDITS,0.9989426381178959,1.0,0.9987882459860649
1875,MAX.UNC_C_RxR_IRQ_RETRY.RTID,0.9883690192968544,0.9896265560165975,0.9881853983641321
1876,MAX.UNC_C_RxR_ISMQ_RETRY.ANY,0.9904837430610627,0.9937759336099585,0.9900030293850348
1877,MAX.UNC_C_RxR_ISMQ_RETRY.FULL,0.9957705524715834,0.9854771784232366,0.9972735534686459
1878,MAX.UNC_C_RxR_ISMQ_RETRY.QPI_CREDITS,0.9960348929421095,0.9896265560165975,0.996970614965162
1879,MAX.UNC_C_RxR_ISMQ_RETRY.RTID,0.9941845096484272,0.9937759336099585,0.9942441684338079
1880,MAX.UNC_C_RxR_ISMQ_RETRY.WB_CREDITS,0.8813111287338091,0.995850622406639,0.8645864889427446
1881,MAX.UNC_C_RxR_OCCUPANCY.IPQ,0.979381443298969,0.970954356846473,0.9806119357770373
1882,MAX.UNC_C_RxR_OCCUPANCY.IRQ,0.9994713190589479,1.0,0.9993941229930324
1883,MAX.UNC_C_RxR_OCCUPANCY.IRQ_REJ,0.992862807295797,0.9896265560165975,0.9933353529233565
1884,MAX.UNC_C_RxR_OCCUPANCY.IRQ_REJECTED,1.0,1.0,1.0
1885,MAX.UNC_C_RxR_OCCUPANCY.VFIFO,0.9970922548242136,0.9937759336099585,0.9975764919721296
1886,MAX.UNC_C_TOR_INSERTS.ALL,0.9201691779011366,0.966804979253112,0.9133595880036353
1887,MAX.UNC_C_TOR_INSERTS.EVICTION,0.6434047052603754,0.7448132780082988,0.62859739472887
1888,MAX.UNC_C_TOR_INSERTS.LOCAL,0.9125033042558816,0.9688796680497925,0.9042714328991215
1889,MAX.UNC_C_TOR_INSERTS.LOCAL_OPCODE,1.0,1.0,1.0
1890,MAX.UNC_C_TOR_INSERTS.MISS_LOCAL,0.6661379857256146,0.7925311203319502,0.647682520448349
1891,MAX.UNC_C_TOR_INSERTS.MISS_LOCAL_OPCODE,1.0,1.0,1.0
1892,MAX.UNC_C_TOR_INSERTS.MISS_REMOTE,0.6418186624372192,0.7448132780082988,0.6267797637079673
1893,MAX.UNC_C_TOR_INSERTS.MISS_REMOTE_OPCODE,1.0,1.0,1.0
1894,MAX.UNC_C_TOR_INSERTS.NID_ALL,0.6523922812582607,0.8008298755186722,0.6307179642532565
1895,MAX.UNC_C_TOR_INSERTS.NID_EVICTION,1.0,1.0,1.0
1896,MAX.UNC_C_TOR_INSERTS.NID_MISS_ALL,0.6521279407877346,0.7842323651452282,0.6328385337776431
1897,MAX.UNC_C_TOR_INSERTS.NID_MISS_OPCODE,1.0,1.0,1.0
1898,MAX.UNC_C_TOR_INSERTS.NID_OPCODE,1.0,1.0,1.0
1899,MAX.UNC_C_TOR_INSERTS.NID_WB,1.0,1.0,1.0
1900,MAX.UNC_C_TOR_INSERTS.OPCODE,1.0,1.0,1.0
1901,MAX.UNC_C_TOR_INSERTS.REMOTE,0.7340734866508062,0.7946058091286307,0.7252347773401999
1902,MAX.UNC_C_TOR_INSERTS.WB,0.9886333597673804,0.9605809128630706,0.9927294759163889
1903,MAX.UNC_C_TOR_OCCUPANCY.ALL,0.7737245572297119,0.8692946058091287,0.7597697667373523
1904,MAX.UNC_C_TOR_OCCUPANCY.EVICTION,0.8197197991012424,0.9190871369294605,0.8052105422599213
1905,MAX.UNC_C_TOR_OCCUPANCY.LOCAL,0.7753106000528681,0.8713692946058091,0.7612844592547713
1906,MAX.UNC_C_TOR_OCCUPANCY.LOCAL_OPCODE,0.992598466825271,1.0,0.9915177219024538
1907,MAX.UNC_C_TOR_OCCUPANCY.MISS_ALL,0.683320116309807,0.8070539419087137,0.6652529536504089
1908,MAX.UNC_C_TOR_OCCUPANCY.MISS_LOCAL,0.6793550092519165,0.8070539419087137,0.6607088760981521
1909,MAX.UNC_C_TOR_OCCUPANCY.MISS_LOCAL_OPCODE,1.0,1.0,1.0
1910,MAX.UNC_C_TOR_OCCUPANCY.MISS_OPCODE,1.0,1.0,1.0
1911,MAX.UNC_C_TOR_OCCUPANCY.MISS_REMOTE,0.802273328046524,0.9107883817427386,0.786428355043926
1912,MAX.UNC_C_TOR_OCCUPANCY.MISS_REMOTE_OPCODE,1.0,1.0,1.0
1913,MAX.UNC_C_TOR_OCCUPANCY.NID_ALL,0.8369019296854349,0.91701244813278,0.8252044834898515
1914,MAX.UNC_C_TOR_OCCUPANCY.NID_EVICTION,0.8257996299233412,0.9087136929460581,0.8136928203574675
1915,MAX.UNC_C_TOR_OCCUPANCY.NID_MISS_ALL,0.8498546127412107,0.9232365145228216,0.839139654650106
1916,MAX.UNC_C_TOR_OCCUPANCY.NID_MISS_OPCODE,1.0,1.0,1.0
1917,MAX.UNC_C_TOR_OCCUPANCY.NID_OPCODE,1.0,1.0,1.0
1918,MAX.UNC_C_TOR_OCCUPANCY.OPCODE,1.0,1.0,1.0
1919,MAX.UNC_C_TOR_OCCUPANCY.REMOTE,0.8984932593180016,0.9107883817427386,0.8966979703120267
1920,MAX.UNC_C_TOR_OCCUPANCY.REMOTE_OPCODE,0.9920697858842189,1.0,0.9909118448954862
1921,MAX.UNC_C_TOR_OCCUPANCY.WB,0.9754163362410785,0.9605809128630706,0.9775825507421994
1922,MAX.UNC_C_TxR_ADS_USED.AD,0.7322231033571239,0.7489626556016598,0.7297788548924569
1923,MAX.UNC_C_TxR_ADS_USED.AK,0.8017446471054719,0.8651452282157677,0.792487125113602
1924,MAX.UNC_C_TxR_ADS_USED.BL,0.985196933650542,0.9937759336099585,0.983944259315359
1925,MAX.UNC_C_TxR_INSERTS.AD_CACHE,0.6576790906687814,0.7738589211618258,0.6407149348682217
1926,MAX.UNC_C_TxR_INSERTS.AD_CORE,0.992862807295797,0.9771784232365145,0.9951529839442593
1927,MAX.UNC_C_TxR_INSERTS.AK_CACHE,0.8651863600317209,0.975103734439834,0.8491366252650712
1928,MAX.UNC_C_TxR_INSERTS.AK_CORE,0.7229711868887126,0.7717842323651453,0.7158436837322024
1929,MAX.UNC_C_TxR_INSERTS.BL_CACHE,0.9862542955326461,1.0,0.9842471978188427
1930,MAX.UNC_C_TxR_INSERTS.BL_CORE,0.9820248480042294,0.9585062240663901,0.985458951832778
1931,MAX.UNC_C_TxR_INSERTS.IV_CACHE,0.7409463388844832,0.7883817427385892,0.73401999394123
1932,MAX.UNC_C_TxR_STARVED.AD_CORE,0.9592915675389903,0.970954356846473,0.957588609512269
1933,MAX.UNC_C_TxR_STARVED.AK_BOTH,1.0,1.0,1.0
1934,MAX.UNC_C_TxR_STARVED.IV,0.9933914882368491,0.9854771784232366,0.9945471069372918
1935,MAX.UNC_H_ADDR_OPC_MATCH.AD,0.9875759978852763,0.983402489626556,0.9881853983641321
1936,MAX.UNC_H_ADDR_OPC_MATCH.AK,0.6219931271477663,0.6327800829875518,0.6204180551348076
1937,MAX.UNC_H_ADDR_OPC_MATCH.BL,0.7956648162833729,0.6639004149377593,0.8149045743714026
1938,MAX.UNC_H_ADDR_OPC_MATCH.FILT,0.999735659529474,1.0,0.9996970614965162
1939,MAX.UNC_H_ADDR_OPC_MATCH.OPC,0.999735659529474,1.0,0.9996970614965162
1940,MAX.UNC_H_BT_BYPASS,1.0,1.0,1.0
1941,MAX.UNC_H_BT_CYCLES_NE.LOCAL,0.9066878139043087,1.0,0.8930627082702212
1942,MAX.UNC_H_BT_CYCLES_NE.REMOTE,1.0,1.0,1.0
1943,MAX.UNC_H_BT_OCCUPANCY.LOCAL,0.774781919111816,0.7510373443983402,0.7782490154498637
1944,MAX.UNC_H_BT_OCCUPANCY.READS_LOCAL,0.9093312186095691,1.0,0.8960920933050591
1945,MAX.UNC_H_BT_OCCUPANCY.READS_REMOTE,0.887655300026434,0.7904564315352697,0.9018479248712511
1946,MAX.UNC_H_BT_OCCUPANCY.REMOTE,0.8456251652127941,0.8174273858921162,0.8497425022720387
1947,MAX.UNC_H_BT_OCCUPANCY.WRITES_LOCAL,0.8183980967486122,1.0,0.7918812481066344
1948,MAX.UNC_H_BT_OCCUPANCY.WRITES_REMOTE,0.978852762357917,0.9875518672199171,0.9775825507421994
1949,MAX.UNC_H_BT_TO_HT_NOT_ISSUED.INCOMING_BL_HAZARD,0.8884483214380121,0.9813278008298755,0.8748863980611936
1950,MAX.UNC_H_BT_TO_HT_NOT_ISSUED.INCOMING_SNP_HAZARD,0.9598202484800423,0.91701244813278,0.9660708876098152
1951,MAX.UNC_H_BT_TO_HT_NOT_ISSUED.RSPACKCFLT_HAZARD,0.9844039122389638,1.0,0.9821266282944562
1952,MAX.UNC_H_BT_TO_HT_NOT_ISSUED.WBMDATA_HAZARD,0.8892413428495902,0.9730290456431535,0.8770069675855802
1953,MAX.UNC_H_BYPASS_IMC.NOT_TAKEN,0.661908538197198,0.8112033195020747,0.6401090578612542
1954,MAX.UNC_H_BYPASS_IMC.TAKEN,0.8744382765001322,1.0,0.8561042108451984
1955,MAX.UNC_H_CLOCKTICKS,0.9783240814168649,0.9896265560165975,0.9766737352317479
1956,MAX.UNC_H_CONFLICT_CYCLES.ACKCNFLTS,0.9862542955326461,1.0,0.9842471978188427
1957,MAX.UNC_H_CONFLICT_CYCLES.CMP_FWDS,0.9817605075337034,0.983402489626556,0.9815207512874886
1958,MAX.UNC_H_CONFLICT_CYCLES.CONFLICT,0.9968279143536876,1.0,0.9963647379581945
1959,MAX.UNC_H_CONFLICT_CYCLES.LAST,0.9907480835315887,1.0,0.9893971523780672
1960,MAX.UNC_H_DIRECT2CORE_CYCLES_DISABLED,0.654771345492995,0.8112033195020747,0.6319297182671918
